age,income,credit_amount,employment_years,existing_loans,credit_card_usage,default
37,19048.60411727378,78351.18673788919,2.2674602089994216,1,0.7286395359115408,1
46,54078.8771503199,212923.03980773222,2.143715429573307,2,0.8923176371198865,1
41,53859.79283545859,161423.32452117713,0.7069757367440238,3,0.17408299568920804,0
35,83529.09923829325,26307.95515951421,12.227098254937317,0,0.245683383799847,0
27,18700.522131164413,1000.0,0.1510415887066099,0,0.8569809425533081,0
58,37982.25648292375,103809.62107243612,2.8991114751914426,1,0.5858321753985994,1
25,66453.64853148288,144673.64472129953,19.641141144026978,3,0.5883088828251491,1
43,56706.34512794616,74002.90812888964,5.38999023092832,1,0.5628763646458568,0
46,53606.10102675006,151082.93640989688,2.1957092645824208,1,0.2182607607252215,0
27,30877.285940829217,102982.72825035421,0.7896917961608153,1,0.24330301520041708,0
34,38183.633038171414,91846.93601365126,16.603519275219117,2,0.9496431154787687,1
19,74900.82016446513,137805.75880875907,0.0704254635175314,1,0.7234701521068021,1
23,48969.81612492144,73406.21035488656,5.718899348767417,0,0.09043448706535495,0
22,57507.19392288946,85664.68390981734,10.607048941368948,5,0.22293827165861224,1
45,47696.23342447042,133508.36310652315,0.1274121327235604,1,0.6271155211808765,1
58,26338.289695004696,98430.20314669878,6.458101264931354,0,0.2834653869239495,0
22,68676.20852149994,195438.81366888678,30.0,2,0.2517336560066129,0
35,60064.64769064993,134691.2706428009,5.1032929876012805,1,0.20234799300314,1
43,96112.73674734379,131440.6914166381,2.677973875922616,1,0.18572686353665158,1
37,29688.3724069891,97524.7676967466,10.373293761616864,0,0.6133305817702374,1
58,66451.45842400962,143737.7338354803,4.039191527766129,2,0.9058488238817073,1
66,23769.120679259977,83869.61135991769,6.920301228874447,2,0.3611318559695591,0
44,53146.93135346155,114118.88755997576,4.430978229167443,4,0.12150860137617181,0
66,69530.13178126329,54185.34764977199,0.19521732525060853,0,0.12429934268542886,0
29,10000.0,151972.0696115296,1.1985563825727321,3,0.9336897048986453,1
24,45901.35051516784,114530.23486308959,0.41019284950558454,3,0.5287354781178689,0
20,38735.80531914759,199125.65318489383,0.5640955451612952,0,0.4662855106777537,1
27,35960.85403409756,219614.9191834879,0.07762695593083928,3,0.890741243950107,1
51,57704.253045187084,138165.9725716574,2.733688899299607,1,0.5071129373486559,1
42,72413.7141284519,103421.26556039517,0.9840396883513135,4,0.48059889284860646,0
52,47334.42569541689,52696.774393721564,9.679183502460683,3,0.9266525336023682,1
33,54109.7285512004,145237.49016294122,6.932222612780982,2,0.4744591229539643,1
19,52286.17506118496,110514.22819476141,4.256929297251154,1,0.3909610757740035,0
41,50036.07012712828,126901.7419577231,3.357137306868913,1,0.5816621319666938,1
27,28213.147245757875,186489.36937281216,1.4776885068400758,3,0.9772315315338098,1
55,72168.89203445785,58778.83556683266,3.221322873554842,0,0.9638290426003434,0
39,55903.907363176724,53784.79157593317,5.125358729757278,1,0.7756014040221038,1
43,57897.62980005155,88178.703081466,7.6215529251768155,3,0.49928085928743116,0
60,33869.80741948835,141060.05748759117,0.42605807635271065,4,0.8814617083697632,1
56,40815.59204021519,127743.3620107244,6.162970720745532,0,0.4193829783791647,0
44,46477.316045784435,55215.57441521138,6.788143414407118,2,0.640143044740331,0
46,19317.50613102297,137827.64503512412,4.09323684535216,1,0.1794268436357721,0
64,16239.313496046438,39939.359055336856,1.2060233521900037,2,0.6612876467619041,1
55,37985.041387228644,58112.91628255712,3.8737886144836393,2,0.27610591602835066,0
37,60450.4153288478,94227.13414054053,3.492858149750535,2,0.7717529816548947,0
44,36937.252201401185,72328.43770123899,3.2285524823893152,1,0.41404016131390675,1
58,29623.89604818573,144492.97443254673,3.0868593538419766,0,0.3984097845466673,0
37,33706.28693524659,114318.92415005472,0.5873092466009859,1,0.7465776474475811,1
61,40893.15153709375,188278.05888136302,1.0099229764925874,1,0.42531863916988,1
36,42922.82074359793,87640.73173227928,0.5120027725154468,2,0.7140213572496472,1
37,93310.42904413113,93889.89244796283,1.3885123581084087,2,0.8550655605465821,0
52,71092.41256974638,160519.13045308815,1.5290725989452132,1,0.13687863467913342,1
64,70495.48224563456,95453.95984381023,1.4056900679009032,0,0.47902299599733067,0
19,73371.60728546763,174700.2623853773,1.1844953063583072,1,0.9449115298370896,1
47,30023.58261331901,127041.41051922458,6.648096735206592,1,0.8121814514361916,1
51,25552.707700255218,1000.0,8.534300092876908,1,0.9736122659883045,0
39,27862.594169318865,158878.52070747322,1.9808612283774956,1,0.8603084567520753,1
20,76690.12266675675,145636.34065599044,1.8201445313872502,3,0.31021981791908315,1
23,39056.164222350184,147566.63030552724,9.290533317225796,3,0.179152610058529,0
32,24972.876355214263,4451.081072737099,4.889818834417225,3,0.21054180444486847,0
44,41380.07599560374,66850.50193644762,1.7367239191846329,4,0.2168927383229552,1
27,45227.88936570745,70564.7583221615,6.252043829296582,1,0.07573639485448636,0
26,55368.26547389124,57943.93162198038,2.1124928636680043,0,0.9067950929767684,0
50,55019.02041424086,187096.1265946969,4.416161350796045,2,0.5025485892881599,1
49,33436.38872252984,99411.6081088183,24.554422660391296,2,0.10127119776322757,0
65,63713.12785027422,98171.95286854147,1.794776103373955,1,0.7626416068033857,1
23,37216.12932499684,127600.41551578895,13.33401353659802,0,0.32564073210132005,1
58,46874.47326589914,128465.0833944691,1.933111870669114,0,0.07103750782530516,0
53,63735.4814100671,1000.0,3.885761270963874,2,0.18975655765503285,0
19,37163.57192111317,67682.12314253183,3.0807806030667444,2,0.6575498251634971,1
46,38612.97152837725,29360.57111043617,7.642967531278208,2,0.7940062955977409,0
21,61833.36099386262,120015.30465774098,0.31519263070116843,2,0.2536767105463116,1
18,32845.336467899615,85555.37928329763,4.932524030262234,1,0.577058270825001,1
36,42304.159527918586,100769.37822506344,7.14949579417273,0,0.0008725578125903244,0
43,61114.84356085785,1000.0,3.1946668632638393,1,0.2783874706068934,0
42,91081.84882871949,84507.3887654751,0.5562927442059358,4,0.18163382184152854,0
27,62108.090095254935,155756.51259164076,1.4038965139577162,2,0.07654622464937488,0
32,59452.79525980023,170472.4741551084,5.6920548176188905,1,0.48389529841038326,0
39,60616.03167345459,135943.17097703498,11.289846025999278,4,0.6310155148322024,1
68,28536.194518659013,33226.735327594055,2.7375224447727,0,0.04637635365675363,1
65,52311.93477359816,162970.09014960617,4.10958717083258,1,0.13789117919537042,0
38,49404.670233271965,136200.1127500008,1.2963480280624835,3,0.9322911787614354,1
39,56431.690807455125,94140.54829677306,2.6569558793899635,2,0.2231128431681061,0
53,52330.16104951742,1000.0,2.0533165350996585,1,0.7599877465540076,0
51,57593.99354834225,147679.74753312586,5.328676754236948,1,0.7477349949924448,1
47,43770.65610201597,70391.68350083104,20.899169674821977,0,0.3215825023761464,0
42,51172.17834743585,117308.29105273905,8.39135359042081,3,0.20411689924662668,0
62,25443.428678860157,103419.69303183313,1.0669846771255085,1,0.24395055361572648,1
45,43601.85443994172,176919.74922191392,4.309943138009075,0,0.5658989669835696,1
18,77816.67096353287,93731.65070012458,0.3435987311688269,3,0.3811590204199494,1
66,56376.16679256512,99244.3204957026,1.4178891110570286,0,0.4955653582353706,0
62,49581.57925233846,178930.7695239315,0.9450252647612509,1,0.8116124831636912,1
21,87922.46552508694,67088.88781249058,2.0439446617804737,2,0.5022963847963366,0
24,22783.300433978417,140716.14257038885,5.678673940151333,1,0.9952289257384755,0
66,27810.888891075603,90069.21385607679,3.459672749637023,2,0.6658338038175092,1
26,84254.22822552545,49872.90189975354,13.50854622481436,3,0.20724765812520662,1
53,50919.21872097868,100058.04933604364,1.1960397266300613,1,0.49951878212326783,0
36,45148.339274204125,134585.25568039936,2.264428080175233,0,0.8134177219636645,1
18,26015.913498087135,167685.49199882557,2.001287780815453,0,0.21830153488950288,1
27,58953.92532790024,173734.69926728413,1.3456994047442248,1,0.7294221386435478,1
53,60889.19739054925,85261.79628872337,24.932716108661527,0,0.03344903419087886,0
26,28110.112783302076,50637.53839838932,2.4487917392630982,2,0.9426338313999593,1
62,47194.48828899143,84063.05502112603,14.109649552942045,2,0.6633617494144463,0
63,43289.68335933868,40923.46233349222,2.475364049239223,1,0.1625703042015807,0
59,55119.54292837542,89130.69002917474,1.1413563703406773,5,0.874294699378396,0
49,27614.995155587123,82916.73581901207,0.6346594051155066,1,0.08182068088901062,1
49,75038.94909026314,136374.51020783826,9.674565950485622,3,0.4059289636462212,1
23,68316.47563195208,1000.0,0.163120325314075,4,0.7369493395994334,1
65,42736.48882534368,63319.602695668014,16.67628819867707,2,0.9374066273632651,1
55,45671.625767232574,63724.08477790423,2.7080671390974587,2,0.3488102668392269,0
34,47271.55699444768,159356.36262040125,1.4209366049737535,0,0.8305112309634005,0
27,34433.828939869934,44307.78112994915,4.8044290241088214,0,0.1967522576652706,1
67,41131.411635299286,111332.8679824497,0.7130797589997027,3,0.035110369164783606,0
44,44594.59264650782,93593.57927901094,0.3744021328410615,1,0.028760983292548725,1
67,82257.36741414256,152152.1263418191,8.79501006427685,2,0.6581704912143995,0
52,68932.36616660873,129791.59322552737,2.7640641808454265,1,0.1542073059355734,0
69,68693.09414673247,106062.18659101898,3.6517008405823126,1,0.050324310389726845,0
38,57398.51226008781,72266.65627059658,0.9721488848653945,1,0.9767475258316312,0
42,27653.45982137531,7382.874844506194,0.31695853238180316,3,0.24201226832967893,0
45,49170.17790845242,112354.28278437027,2.292558635344806,3,0.46255448297955104,1
64,69409.7691922676,126524.48992649364,3.527579315387233,3,0.6130811391199174,0
32,24834.707412654243,21256.61937626735,7.250019396608113,1,0.14445603662431183,0
21,62731.064137465284,38315.29178357254,3.47626698774723,0,0.3571688606886352,0
46,96452.18450525533,112616.4986685838,7.627943470982369,3,0.6477068447684706,0
26,71236.33291979463,116957.0843103935,0.6132838508147822,1,0.6397617174746266,0
44,78280.58271123975,50467.63449539703,0.3305001491908567,2,0.8420573087367015,1
43,54366.775008843215,71296.7643215981,0.8649915530425714,0,0.43742243275475434,0
36,69358.6389752998,8175.558071478677,7.392314197753462,1,0.889827625552956,0
45,35642.935712919294,168863.1951906617,7.121647687942895,2,0.6821927355252346,1
34,65917.27624682453,35006.27963157739,0.762073131182319,3,0.5621051949014577,1
60,63087.76268121527,127112.96956242753,0.1573948128410363,2,0.11713682606041431,0
58,55798.22348075326,98251.96519233099,5.780390382670991,1,0.574703912142932,1
59,76320.14839436997,164479.68098123797,9.664833799963468,2,0.5946720178062785,1
67,39224.30324305223,60387.29536126218,7.01430812766537,1,0.758804382860636,1
37,46258.849670526746,103062.63551701936,1.1332420596884474,4,0.7191390674835222,1
62,51909.24082716593,15078.654538132498,4.382561174744976,2,0.5299801793459549,0
57,29407.780578211987,3073.658153012322,7.080999962384649,1,0.5928291713896664,0
56,54538.63887600496,129816.6791932737,1.477420174126867,1,0.7723427120347177,0
66,15621.391740923063,10748.708046514905,3.750924728773615,5,0.351440262136801,0
40,70939.09068856419,88589.12327827346,1.887745096961598,2,0.13497111560052755,0
64,50932.74733131931,150564.772398646,1.278174996847241,2,0.874299380502617,1
49,39582.14192192473,137334.24280473398,17.464808195623235,2,0.965018775220905,0
69,33312.527754097566,66770.72560257031,12.185268073616072,3,0.42930483873409464,0
64,45308.419407616246,20574.84317959138,2.949955041978496,2,0.9903097892776931,0
50,63765.19421544827,125474.74308277643,0.735417247704787,0,0.3226949148337013,1
63,60954.779574751214,167112.83914300904,6.508062370644269,7,0.06657409409073045,1
22,35889.24105443078,66888.09606671883,1.4765630899735962,1,0.5724595811887515,1
60,33079.206547447306,59834.35707964417,0.9227269734760523,3,0.8682006845469478,1
65,63137.974126392946,73754.90185655007,2.4025250228046295,3,0.6174818182363937,0
51,35553.05190769941,128580.43554035579,3.773515401802304,2,0.009427148243593142,0
57,51198.19548159007,161425.88032074564,0.5126023720911322,2,0.011832681416528601,1
28,52475.09285048554,38019.65943097389,4.240199530407928,3,0.7243510728644192,1
67,56241.24263453477,25085.90953376735,0.07733690165804692,2,0.8453429957141313,0
20,67165.40860363744,216999.81609662238,11.122061921538759,2,0.2530367091228257,1
50,24740.741262653544,91133.86060549806,12.675215022896412,5,0.47013105676258604,1
28,11776.813494790244,112644.63978451547,6.603858625258747,0,0.9610909004874731,0
33,38651.05437543297,65403.45796911805,3.1419441233219416,1,0.4605740836098966,1
35,86030.56815664371,124498.1154726358,1.471159180757724,1,0.13581409940801303,0
47,90443.48200174757,148003.04373507612,6.815078923650849,0,0.9116530066718829,1
65,86623.54271131774,114989.80857864648,13.426348439392337,2,0.495167669194432,0
27,46140.37264478621,187042.90385072175,0.8630465975374553,2,0.344306942048876,1
35,14357.698360303424,83662.77050294541,3.135130710983682,3,0.09743272240601908,1
55,10000.0,86855.87634823119,1.8935923204948244,0,0.45826829707578964,1
36,37719.236769011775,111570.31756387078,2.2060453155360467,2,0.7696727690606185,0
53,46038.5273970128,123248.08227530486,2.6023413359336423,2,0.7171843434380811,1
30,76012.50802111917,111397.36310313047,15.161602089416107,2,0.49658765030960106,0
63,67356.10919084892,35779.24865224546,1.496325607632993,2,0.7195353460261571,0
20,54548.101579832415,115625.75830977807,3.393025545385111,1,0.350760568381173,1
27,32203.104581177166,81291.32075982813,15.129665990724266,2,0.7352682025301956,1
55,30784.408835102196,70951.14929626771,3.2318608483703724,2,0.08573415825035846,1
18,55082.55374142871,101624.10273766218,9.96080014302118,1,0.1992340334148739,0
44,63941.01957679453,51923.86563353929,0.30281098242773674,1,0.8777233221329369,0
63,57837.62524491169,43230.43380633843,15.29127544071362,0,0.2936554069642583,0
25,29308.040807866902,1000.0,1.038388501571676,1,0.20594139446762716,0
68,63013.35257584172,187361.86642549455,19.543900031017067,1,0.08900258813514561,1
63,58518.21934202823,127786.56595515012,0.9653568391981121,0,0.3929549943963827,0
59,28586.671876196433,94161.79393468474,2.938226904570626,1,0.06698207500928677,0
34,34313.580593994884,66638.83815566759,1.8452885573314424,2,0.49698045995495066,1
26,63769.91949123133,1000.0,2.839021043248713,1,0.9192047369666261,1
23,45309.84929708218,63573.55618892578,1.4419098527868115,0,0.7871343451951031,0
60,81782.94603272915,135793.31685820382,16.807587585200498,2,0.04067376966401526,0
42,60022.58552129153,147108.71517969345,1.824435602102036,1,0.29975816410493095,1
56,40267.376236214615,132114.5996801651,5.296115334107756,2,0.1876442829679863,1
66,49795.88799218135,107919.59778762342,0.7392962515262004,1,0.0669398551536089,0
45,51267.66785275436,165193.70729656896,8.697376647671119,1,0.10864054797965805,0
50,35432.1937351658,83573.13889557298,3.9099787863981077,1,0.908144372562899,0
54,31748.23603644747,154259.44580671808,19.423528842681698,3,0.3100832150637972,1
26,64027.79787618999,80770.87781398935,2.753051692247628,2,0.3922238762285959,0
35,66905.46594084191,55942.93455611188,1.087347614117204,1,0.48570086832169646,0
38,62075.62939105917,49714.35097887395,2.1233848953996657,0,0.7449290981477144,1
19,80306.36188647604,46775.17894135236,6.67735240022405,1,0.7983704740855817,0
60,39164.535279767966,132953.40144012426,5.380926143929533,3,0.9637295428719317,0
55,83485.4153214226,62862.721445146075,7.533220110112265,1,0.21067807061411814,0
57,31981.577628916944,48348.55774825281,0.38154584615669607,2,0.30106617847547357,1
53,29746.288732630142,135686.760983068,4.3418949496989825,4,0.31296071521487734,1
67,14800.822357014993,116398.51952361164,13.453656000528095,0,0.44525879330966656,0
60,41084.09372346366,148129.5991422901,0.5708959835433738,0,0.8074043514237499,0
54,39925.553263410926,125629.97556363992,0.4954304218612649,2,0.239456085531082,0
32,60518.745605093005,62344.420990134415,6.304556762035024,2,0.7829217665629822,0
45,54877.818832409015,103805.12082342937,1.8930141754819407,2,0.20404001837851438,1
35,26140.532579617266,106256.64953848386,5.373197876118304,5,0.710147617197332,0
51,42145.47523148365,54042.067076299885,3.941516504714121,1,0.7990013198496779,0
39,42570.75957824629,44768.75129530037,21.367353152526416,1,0.8537837408144622,0
28,14480.355060762144,65963.91954411477,10.993667338664274,2,0.5102855414405925,0
30,30381.06545973261,201829.11783360402,5.667148943405235,5,0.3287149866388732,1
21,34583.727387718216,79362.79528892256,1.5168533275213285,1,0.7723842333347591,1
39,78672.50039641892,161643.33956933572,1.518435102966702,2,0.32091645716034134,1
24,53829.01431914705,76566.9745260101,10.695694491877621,2,0.14808877618140037,0
60,63243.37507894999,144441.94097699958,4.401494703437436,1,0.834686448695626,1
41,20027.29005701576,145124.58277789236,7.786167489950014,0,0.4112409297570312,0
21,73884.28966027984,147629.52539760224,2.987950670119781,0,0.5708337663416274,1
45,76022.04126048186,119391.36710044793,0.5439075621762768,3,0.9184440464019853,1
32,10033.100657107476,168868.32893905757,2.0224763295830828,3,0.1357966212342272,1
18,35893.66552168303,118917.6984676364,0.8786120613535238,2,0.557183896445583,1
20,59915.31146031021,185676.48646701398,7.612468064888351,3,0.5587645916480961,0
31,62887.76907076364,19004.009840578336,6.028404472359926,0,0.8618913057982563,0
55,36430.105390255565,117414.31238334092,0.4628407860676959,1,0.34125897232365643,1
67,43890.01073892694,114166.17962678333,4.856182372765005,1,0.4012140896539307,0
18,38052.37877909714,53174.00770972544,10.362747015420648,0,0.5192931618447624,1
55,52208.36093892239,128979.21108818692,5.976127459293448,2,0.1671999822447755,0
55,73943.57062923825,25495.866221169097,3.578108383043782,3,0.4706613944326762,0
38,34579.156857175905,67290.78371198357,1.868838735190692,1,0.43608179423026716,0
65,70016.40995536829,1000.0,10.906120090181528,2,0.19739447501662788,0
46,34366.55855306225,177931.32584814072,2.7478745521798413,0,0.8330225187976915,1
22,33047.45575006232,88422.52530273523,9.668697867597512,0,0.43103376172083707,0
66,66371.89236686427,208344.2017408156,7.639285899518465,0,0.30606591051848064,1
27,68438.72756015233,140147.49632597476,8.470268948651231,0,0.1303742366021926,1
45,67028.19873525309,122404.91066755122,22.9256223341695,1,0.08974779437028302,0
38,23684.051835637176,70688.61528595004,6.90670357102508,2,0.9602268933900128,0
67,40680.98043855898,47682.498215629,0.17316911093934567,2,0.9951534380570007,1
24,66459.77184006643,126148.57869484727,1.1497957175588853,0,0.8979253838031929,0
20,50830.83681127789,96424.2995363509,0.1791471320514347,0,0.45863143214044844,1
62,28526.143076050717,33036.48422573495,1.0530716661620247,1,0.807915759812086,0
64,59166.35878250883,24157.07917458407,0.31703985923921035,0,0.8342821985912089,0
37,35703.85482017059,52064.81354282081,3.48193251939834,2,0.2998092106405821,1
36,85890.49696784424,191048.36126331153,0.14305825229256278,1,0.5860290501688901,1
52,80896.82924836517,210663.8959005652,3.1987818837654567,1,0.9568220167587763,0
21,62081.948527111344,110249.45736544549,11.455304122007002,1,0.2800678001993395,1
22,77220.13409539548,107447.13981206442,6.903072860015415,0,0.6628863741985809,1
18,51295.827002467624,83183.98140852395,14.408084100914763,0,0.6625411251474501,0
21,65308.749887500315,53275.732584524885,1.2850968986501532,1,0.45267065183854494,1
29,79554.4059060415,168758.9528803622,3.786677523441371,1,0.49032885525273784,1
44,54909.97363588626,193678.8196948568,1.9178781017937865,1,0.45638251229005566,1
59,44896.25656971433,55329.04570803572,3.404312690498533,3,0.5210769230149661,0
40,15907.560836457684,95858.08107876992,4.071783482326239,5,0.14877779599515517,1
42,48337.32948557012,77506.68496449161,0.18428542210352536,0,0.7947471119950124,0
38,66468.46369124623,78988.04625675114,1.3280123880218866,0,0.6610751127809227,0
69,68912.6685513526,159295.4127714931,6.100049896369715,2,0.9738222732912388,1
41,60087.3013143682,34401.92273169391,7.412441196239531,1,0.2456431890731119,0
42,39174.0181007552,123323.4845468153,4.213474969929984,1,0.14596824307427858,1
62,10463.568621048187,136411.90536529326,1.579235224541899,2,0.3425540658624918,0
63,40095.6980399053,92892.44131990903,2.5966762803691097,1,0.5097414031485059,1
49,43913.102578920974,144653.39134933864,0.5048332026340684,4,0.20500955443430813,1
49,43741.42065619972,107382.5920268725,15.30718316129057,1,0.46060103107191186,0
22,62371.12713955849,160856.4960578056,10.150494649175796,1,0.6426132477143695,1
53,89713.5282202968,23889.734753707293,0.33926589292277876,4,0.05617129512540242,1
63,52470.58403682186,82561.23694965654,0.9105518894189348,3,0.7580298631846681,0
59,45665.36421687077,96409.34285744827,4.350548905487539,3,0.9397112806630296,1
66,44815.56373991815,1000.0,1.3226284752224742,0,0.2682482149232154,0
59,52487.695338154284,45702.36332107326,13.620951117739882,3,0.776222371651978,0
56,33434.124793032024,59320.037282060686,7.044552563099744,4,0.4179342612335003,0
33,52403.9711749211,147410.2997411675,1.5961493124165762,2,0.6644326618979851,1
50,59016.246726635996,64657.832684269975,0.03060050430377945,1,0.7430160700801279,0
66,54193.72127148976,59096.05063470115,8.033393393190696,0,0.2949736492910301,0
38,59150.83868009562,140874.28903280958,2.759016881255356,0,0.7873975953966011,1
26,58674.95218697071,19104.46771049728,5.141389553026934,2,0.10511133524177119,0
23,14562.066355071125,1000.0,1.691192756133165,0,0.9867248477582207,0
68,62737.403167908065,81920.38499653268,0.7708474129428096,2,0.33702498496134725,0
62,36579.70308675093,27614.66159608224,5.624446502487471,2,0.22380276527749654,1
52,28083.21673992084,29516.03526701755,2.992136676176947,2,0.13865404569269302,0
56,27910.963442900076,128671.6895843991,1.3405065061393353,2,0.8121821253323727,1
39,58670.832209450586,143798.69189562896,0.7403427319196307,1,0.5858903733500668,1
58,45548.50145550294,139443.21079260626,4.34321555843644,1,0.9516702970454465,0
22,16360.624320291783,155438.83301536163,6.464929830617674,1,0.647678390465619,1
59,59560.75630384567,162056.7160007401,1.6695862517628655,0,0.34059298471843624,0
40,21207.837384023453,1000.0,6.6428173346694575,3,0.8364125340085606,1
34,52796.427170364215,122520.59799647333,1.0113288268060117,3,0.2812350412368151,0
29,54769.97851346109,73519.59002152206,2.065589262224706,2,0.2908406853803468,0
40,67711.5416339009,62628.78770047819,6.830151099726473,3,0.028280089355379845,1
33,85633.69572933702,128020.73161043526,5.396159335486409,2,0.25202268912706294,0
20,22706.473481989167,13485.226005212418,1.577141496745096,1,0.2614342183043924,0
47,48950.52287873901,12444.569706384005,0.6513122873668595,1,0.297521507598966,0
39,44473.29409911565,131678.63720408586,0.21700901844099021,2,0.3686285993525642,0
26,58674.993719219245,124389.3008755449,9.098177500125878,4,0.5766739828201319,0
46,54313.375418672375,106836.63279357551,0.3905750611901445,1,0.21639102013151545,1
64,42949.075145267605,56004.32976384316,0.6099634001061203,3,0.6367610170480911,0
54,41181.95622778289,137191.48172910622,1.3571452254377343,3,0.13331505932272347,1
40,27670.98289631905,134015.1446030238,2.949972840796851,1,0.9309108979514895,1
30,69757.23164813018,104265.2257523727,7.798171791410296,2,0.026110235486305977,1
49,59184.08363199059,41133.94793651143,1.421640688860581,1,0.9081978890347998,1
63,68355.36395590275,78737.58271352467,3.920923239032079,3,0.5472002596471889,1
69,43792.077270489724,141891.68387622215,0.47360064087039655,0,0.7100453452462073,1
64,36863.29062611139,166359.56114008935,3.122874702237404,1,0.29834273088840013,1
65,28433.698667415443,83673.16983118358,0.97787899765713,2,0.1737987849044762,0
40,57178.35167481319,87516.35160958688,1.1861588727366208,2,0.9472947088465331,1
62,29204.135509435306,91915.54459874694,2.285069286993987,2,0.44100381774671704,0
34,86973.261379331,113744.65044554861,7.1637379629424425,0,0.4805129013562709,0
57,23847.14837813119,70946.63499699881,6.812624138526257,3,0.9856784043163309,1
38,55473.202384250035,1000.0,2.6804861938750224,1,0.33606879898235953,0
19,81337.09414427573,159638.45008235483,0.6316222921896804,3,0.10019160200050226,1
54,61981.795185276176,189734.44735812745,1.647325559972466,1,0.5869142228630496,1
23,53513.474249835584,69380.00701971437,3.5195825764806568,2,0.5548075810196069,0
61,30630.327060762087,46667.3315540613,10.17853127648425,2,0.7731043679123186,0
35,22364.616228645922,93144.97388048889,17.25003956329449,1,0.9550780955043773,0
47,65401.002178351715,90624.80581356135,5.073253143286074,3,0.3076743767229351,1
39,80122.94481549892,149775.928858148,2.159198067136266,1,0.7217964475205391,1
50,41223.00019043657,102731.97208225189,5.911928355849488,1,0.4345030728729893,0
47,27218.76984767298,60368.85848144084,2.049098898365967,2,0.7837727896100272,1
34,10000.0,34079.52747209754,4.9104629656709715,0,0.16427696262124092,0
60,30384.703126749246,143281.70924098368,1.3970259143159875,2,0.500856417164145,1
49,47726.8631500192,129975.56205821248,1.552970813979877,1,0.07718692786921366,1
59,81982.46481673469,153027.99390459096,0.3910272562887165,0,0.5611745292023493,0
68,63462.673844659366,51590.66246394531,2.7248528547236943,5,0.16897360922478644,1
31,56101.70809413506,191921.84497641644,4.813958168282814,0,0.960045069716461,0
27,41997.60677397738,12815.274647138154,7.774628935729875,0,0.5543303316016042,1
64,38336.68565488087,135480.05107007397,8.312836689967133,2,0.5293745882884102,1
68,78112.95195015927,4520.8616401549225,24.42736410604137,2,0.9723307236853581,0
53,54014.77081516779,60483.43091507661,0.4592374014735915,1,0.4984152867767553,0
51,10000.0,178051.14652239793,3.3975703601548872,1,0.6767264640446135,0
26,36529.207042055146,141568.21272379946,3.6841849103276934,0,0.04668152898027278,1
59,32835.67936456746,72688.97922564091,8.161829465451637,4,0.7083388155935584,1
45,39074.7198164507,74058.14785891559,1.54867405275227,4,0.10431037378526553,1
28,61258.2132057017,105031.1055417721,0.359479978489371,2,0.7802346294801988,1
31,47851.10236411501,125707.04953803614,1.8826306225950762,1,0.8768458325453161,1
56,48462.69185992676,162578.96913413482,20.653330079513367,4,0.3154678685644212,1
64,76269.46322650474,77188.29976957527,11.485063131561601,1,0.8781300140506192,0
36,36070.77820426623,19410.74682563993,2.5146755209968985,3,0.4826367415561337,0
32,87283.99051774699,107848.431352438,10.448348304863648,0,0.5715760811861254,0
45,36573.84817257828,77128.45812458025,0.16651460678039753,1,0.41098287108628817,1
41,51783.96393225143,34968.31476257763,1.8858759226487811,0,0.4765421274622126,1
25,44375.92809194466,114883.44576563971,6.487972598383228,1,0.9082708970170565,1
60,52468.38267001922,89344.31229536055,1.2516247749637432,1,0.9472944031734087,1
26,58891.839901462576,115325.61032348972,1.1056713032525463,2,0.44586894209155725,1
64,58676.70480177753,55277.78999064098,9.895539854537786,0,0.5143614727662008,1
50,34937.653387588405,124335.52651627493,4.78496420275846,2,0.1161749835467174,1
50,27541.706451048587,34145.09016225109,22.55963721476642,1,0.3256211439023974,0
36,100063.43581811422,58613.43051517085,0.7232198390642015,1,0.5132371789178942,1
20,40320.31320798894,87854.28844563612,2.201279814361083,1,0.2025827500978543,0
27,63984.24877343973,187090.9207479857,1.864118696223748,0,0.5765332640354385,1
57,17847.173789536064,139241.2684274247,10.60683062409247,0,0.6852832338430006,1
64,44407.74560190646,153859.6252133895,1.4738457665575868,1,0.6499600454817133,0
59,47456.01232035114,170853.8516671572,2.1806087708317676,1,0.44251249298829387,1
18,59456.30139855665,280141.60679054365,0.770617675751719,5,0.7693191205602291,1
46,10000.0,102079.4533779217,7.4671930589752735,1,0.3195224107913407,0
67,53322.812261566614,171020.04615649278,1.3570970397921387,1,0.4692769344161499,1
51,27005.17089264214,150631.76272009706,0.3538308154417524,3,0.2701548882638084,1
68,56486.91422389848,149801.6251653763,2.8556100679828376,2,0.6036285900656577,0
30,29273.416063236742,188711.98090200906,2.4834477522665392,2,0.44070703324862004,0
18,32890.34608148837,79034.34845077618,0.9776978817471549,2,0.21711274654955315,1
51,44527.44779213464,75065.74880318102,0.7170288346407447,1,0.3081849548609096,1
46,28953.410607936094,115988.27567409308,11.34368302715547,2,0.2794680768472565,0
65,40489.3110652929,90865.01140390564,0.3512780914627107,0,0.9109127196543327,0
64,26132.484629133694,115925.04264990866,0.5229760245603047,2,0.5219542754458351,1
30,13336.590966025447,178137.43925265057,1.4055007785922862,0,0.6526558384621578,0
65,70359.14104858719,76092.66386468608,15.270960103022011,3,0.9347337737018538,0
66,24079.026143521434,84766.05187031347,0.4462562336929143,0,0.18221779526900284,1
